f1_macro,precision_macro,recall_macro,epochs,batch_size,validation_split,filters,kernel_size,conv_activation,conv_l2_regularizer,dropout_rate,dense_activation,dense_l2_regularizer,activation,optimizer,loss_function,units,trainable,dense_layers
0.87736582,0.9340315763,0.8410899745,75,64,0,320,5,relu,0.01,0.2,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.8773171926,0.8930721827,0.9068857108,75,64,0,320,5,relu,0.001,0.2,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,2
0.8767633348,0.9361647933,0.8432267266,50,64,0,320,5,relu,0.001,0,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,1
0.8766866961,0.937235928,0.8411021845,50,64,0,320,5,relu,0.01,0.2,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
0.8766247252,0.9219086594,0.8665273958,75,64,0,320,5,relu,0.1,0.2,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8765480854,0.9270910081,0.8609289691,50,64,0,320,5,relu,0.1,0,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,2
0.875465762,0.8940772307,0.886435069,50,64,0,320,5,relu,0.1,0.6,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,2
0.8748860029,0.9255716162,0.86138086,50,64,0,320,5,relu,0,0,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8747886346,0.9424841541,0.8545454079,50,64,0,320,5,relu,0.1,0.6,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,1
0.8732104145,0.9359187927,0.8397346631,75,64,0,320,5,relu,0,0.6,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8731729142,0.9615242588,0.8465306122,50,64,0,320,5,relu,0.001,0.6,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,2
0.8713776107,0.9341257862,0.8355344189,50,64,0,320,5,relu,0.01,0,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.8707947926,0.9271054712,0.8502684151,75,64,0,320,5,relu,0.01,0.2,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,1
0.8702663036,0.9541411009,0.8319396477,75,64,0,320,5,relu,0.01,0,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8690700888,0.9508760576,0.8274097331,75,64,0,320,5,relu,0.001,0.2,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8687133607,0.9274815285,0.8376340101,50,64,0,320,5,relu,0,0.6,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8686024106,0.9360752862,0.837671171,50,64,0,320,5,relu,0.01,0,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,2
0.8683360227,0.9138569197,0.8494200757,75,64,0,320,5,relu,0,0.6,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8675212185,0.9322224527,0.8311754445,50,64,0,320,5,relu,0.1,0,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,2
0.8673244787,0.9186574074,0.8550611014,75,64,0,320,5,relu,0.001,0.6,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8667069617,0.923938616,0.8377738788,50,64,0,320,5,relu,0.01,0.2,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,1
0.8665286578,0.9329373104,0.8476938468,75,64,0,320,5,relu,0.01,0.6,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8661906476,0.9359100214,0.8320423554,50,64,0,320,5,relu,0.1,0,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.8644176034,0.8947547631,0.8529995176,75,64,0,320,5,relu,0.01,0.2,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,2
0.8643642095,0.9486067584,0.8186917844,75,64,0,320,5,relu,0.1,0,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.8631170925,0.9154136478,0.8462576826,50,64,0,320,5,relu,0.001,0.6,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,1
0.8604843015,0.917181488,0.8380475267,50,64,0,320,5,relu,0.01,0,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8585152409,0.9116597772,0.841258229,75,64,0,320,5,relu,0.001,0,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8580133742,0.8800468708,0.8683437299,50,64,0,320,5,relu,0.1,0.2,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,1
0.8573145925,0.9285019366,0.8167310001,50,64,0,320,5,relu,0.01,0,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
0.8569665006,0.93739301,0.8163469312,75,64,0,320,5,relu,0.1,0.6,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,1
0.8561436524,0.9323274901,0.8334618797,75,64,0,320,5,relu,0.01,0.6,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8548048266,0.9201209588,0.8434791174,50,64,0,320,5,relu,0.01,0.2,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,1
0.8545401103,0.9322433547,0.8187090221,50,64,0,320,5,relu,0.001,0.6,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.853393214,0.9069877593,0.8659531505,50,64,0,320,5,relu,0.01,0,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8487737458,0.9132852678,0.8167421484,75,64,0,320,5,relu,0.01,0,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8484949384,0.8651717925,0.8719565507,50,64,0,320,5,relu,0.1,0.2,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,1
