f1_macro;precision_macro;recall_macro;epochs;batch_size;validation_split;filters;kernel_size;conv_activation;conv_l2_regularizer;dropout_rate;dense_activation;dense_l2_regularizer;activation;optimizer;loss_function;units;trainable;dense_layers
0.9353913307;0.9234732184;0.9509919169;75;64;0;320;5;tanh;0;0;tanh;0.001;sigmoid;nadam;binary_crossentropy;256;False;1
0.935390353;0.9423267741;0.9316553836;50;64;0;320;5;relu;0.001;0.8;relu;0.001;sigmoid;nadam;binary_crossentropy;256;False;1
0.9353321206;0.9407177429;0.9320430658;50;64;0;320;5;tanh;0.001;0.6;tanh;0;sigmoid;nadam;binary_crossentropy;64;False;1
0.9352953896;0.945327295;0.9283809085;50;64;0;320;5;relu;0.001;0.8;tanh;0;sigmoid;nadam;binary_crossentropy;64;False;1
0.9352917547;0.9395458035;0.9371451801;50;64;0;320;5;relu;0.01;0;tanh;0;sigmoid;nadam;binary_crossentropy;64;False;1
0.9351540634;0.9273296623;0.9460100703;75;64;0;320;5;relu;0.001;0.6;relu;0.001;sigmoid;nadam;binary_crossentropy;256;False;1
0.9351152903;0.9291096027;0.9446066468;50;64;0;320;5;tanh;0;0.2;relu;0.01;sigmoid;nadam;binary_crossentropy;64;False;1
0.9350743754;0.9362220787;0.936414568;50;64;0;320;5;relu;0.001;0.8;tanh;0.001;sigmoid;nadam;binary_crossentropy;64;False;1
0.9350628904;0.9279544689;0.9457195401;50;64;0;320;5;tanh;0.01;0.2;tanh;0.001;sigmoid;nadam;binary_crossentropy;64;False;1
0.9350525387;0.9368185083;0.9371260676;75;64;0;320;5;tanh;0;0.6;tanh;0.001;sigmoid;nadam;binary_crossentropy;64;False;1
0.9349620958;0.9353558084;0.9366498102;75;64;0;320;5;relu;0.001;0.6;tanh;0.01;sigmoid;nadam;binary_crossentropy;256;False;2
0.9349487178;0.9298533389;0.945671007;75;64;0;320;5;relu;0.001;0;relu;0.01;sigmoid;nadam;binary_crossentropy;256;False;1
0.9349402305;0.9397283055;0.935031086;75;64;0;320;5;relu;0.001;0.8;relu;0.001;sigmoid;nadam;binary_crossentropy;64;False;1
0.9349310973;0.9333876467;0.9397872607;50;64;0;320;5;relu;0.001;0;tanh;0.001;sigmoid;nadam;binary_crossentropy;256;False;1
0.934914004;0.9297272127;0.9436768004;75;64;0;320;5;relu;0.001;0;relu;0.01;sigmoid;nadam;binary_crossentropy;256;False;2
0.9349101621;0.9424441022;0.931056717;50;64;0;320;5;tanh;0;0.2;relu;0.01;sigmoid;nadam;binary_crossentropy;256;False;1
0.9348970541;0.9367478566;0.9365232205;75;64;0;320;5;relu;0;0.6;tanh;0.001;sigmoid;nadam;binary_crossentropy;64;False;1
0.9348092574;0.9414837455;0.9313735467;75;64;0;320;5;tanh;0;0.6;relu;0.001;sigmoid;nadam;binary_crossentropy;256;False;1
0.9347941262;0.9272579327;0.9491792186;50;64;0;320;5;tanh;0.001;0.6;tanh;0.01;sigmoid;nadam;binary_crossentropy;64;False;1
