f1_macro;precision_macro;recall_macro;epochs;batch_size;validation_split;filters;kernel_size;conv_activation;conv_l2_regularizer;dropout_rate;dense_activation;dense_l2_regularizer;activation;optimizer;loss_function;units;trainable
0.9223499618201675;0.9276689344247087;0.9223276233818585;50;64;0.0;320;5;relu;0.0;0.0;tanh;0.001;sigmoid;nadam;binary_crossentropy;64;False
0.9191147822659025;0.9395565448485641;0.9057364691061578;50;64;0.0;320;5;relu;0.0;0.0;tanh;0.0;sigmoid;nadam;binary_crossentropy;256;False
0.9192393846542023;0.92853398752699;0.9154595499562914;50;64;0.0;320;5;relu;0.0;0.0;tanh;0.0;sigmoid;nadam;binary_crossentropy;64;False
0.9343192952650143;0.9428617070306716;0.9290629260301279;50;64;0.0;320;5;relu;0.0;0.2;relu;0.01;sigmoid;nadam;binary_crossentropy;256;False
0.8790670206738991;0.8819874661249834;0.8807122579740998;50;64;0.0;320;5;relu;0.0;0.2;relu;0.01;sigmoid;nadam;binary_crossentropy;64;False
0.9228449460749173;0.9271169227787572;0.9261179862011003;50;64;0.0;320;5;relu;0.0;0.2;relu;0.001;sigmoid;nadam;binary_crossentropy;256;False
0.9230421158481861;0.9335067618820949;0.9178837251259374;50;64;0.0;320;5;relu;0.0;0.2;relu;0.001;sigmoid;nadam;binary_crossentropy;64;False
0.9254561644155762;0.9366995360318416;0.9188593552173749;50;64;0.0;320;5;relu;0.0;0.2;relu;0.0;sigmoid;nadam;binary_crossentropy;256;False
0.9139127919567249;0.9393998543379641;0.8977234835685588;50;64;0.0;320;5;relu;0.0;0.2;relu;0.0;sigmoid;nadam;binary_crossentropy;64;False
0.9238303929319951;0.9354308857119271;0.9194393950668415;50;64;0.0;320;5;relu;0.0;0.2;tanh;0.01;sigmoid;nadam;binary_crossentropy;256;False
0.9228819467112708;0.9347937170136749;0.9163569247024208;50;64;0.0;320;5;relu;0.0;0.2;tanh;0.01;sigmoid;nadam;binary_crossentropy;64;False
0.932721056288691;0.9384095820163875;0.9297462563342862;50;64;0.0;320;5;relu;0.0;0.2;tanh;0.001;sigmoid;nadam;binary_crossentropy;256;False
0.9252001549634998;0.9352509625164807;0.9200385991852847;50;64;0.0;320;5;relu;0.0;0.2;tanh;0.001;sigmoid;nadam;binary_crossentropy;64;False
0.9209592822384366;0.9401435637842896;0.908436642591583;50;64;0.0;320;5;relu;0.0;0.2;tanh;0.0;sigmoid;nadam;binary_crossentropy;256;False
0.9214891150050029;0.9434155124610435;0.9060314549571311;50;64;0.0;320;5;relu;0.0;0.2;tanh;0.0;sigmoid;nadam;binary_crossentropy;64;False
0.9345701199034044;0.9308381891681371;0.9402858283010451;50;64;0.0;320;5;relu;0.0;0.6;relu;0.01;sigmoid;nadam;binary_crossentropy;256;False
0.9382893793551045;0.9266696029234398;0.9527631678225971;50;64;0.0;320;5;relu;0.0;0.6;relu;0.01;sigmoid;nadam;binary_crossentropy;64;False
0.9237697010580815;0.9288249407460718;0.9234029728799795;50;64;0.0;320;5;relu;0.0;0.6;relu;0.001;sigmoid;nadam;binary_crossentropy;256;False
0.9270407851911386;0.9419061612767783;0.9177856871284911;50;64;0.0;320;5;relu;0.0;0.6;relu;0.001;sigmoid;nadam;binary_crossentropy;64;False
0.9341795818448319;0.9370569253922486;0.9354201608131534;50;64;0.0;320;5;relu;0.0;0.6;relu;0.0;sigmoid;nadam;binary_crossentropy;256;False
