f1_macro,precision_macro,recall_macro,epochs,batch_size,validation_split,filters,kernel_size,conv_activation,conv_l2_regularizer,dropout_rate,dense_activation,dense_l2_regularizer,activation,optimizer,loss_function,units,trainable,dense_layers
0.8815330526,0.9395868599,0.8508457742,75,64,0,320,5,relu,0.001,0,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,1
0.8810931088,0.9407494622,0.8499056033,75,64,0,320,5,relu,0.01,0.2,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,1
0.880926577,0.9287618083,0.8674020199,75,64,0,320,5,relu,0.01,0.6,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,2
0.8809157059,0.9339457658,0.8633416444,50,64,0,320,5,relu,0,0,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8808022419,0.9432636593,0.8519568853,75,64,0,320,5,relu,0.01,0.6,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8807449094,0.9342746651,0.8498079232,50,64,0,320,5,relu,0,0,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8799129336,0.9395146751,0.84664553,75,64,0,320,5,relu,0.001,0,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.8797634837,0.9271884895,0.8557158248,75,64,0,320,5,relu,0,0,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8796818235,0.9359037252,0.8455344189,50,64,0,320,5,relu,0.001,0,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,1
0.8796306394,0.9376442829,0.8464013298,50,64,0,320,5,relu,0.001,0,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8796151961,0.9212399505,0.8753791238,75,64,0,320,5,relu,0.1,0.2,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.8795386725,0.9225218857,0.8590731677,75,64,0,320,5,relu,0,0.6,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8786515883,0.9339479429,0.8455344189,50,64,0,320,5,relu,0.001,0,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8775148592,0.9384239987,0.8489654323,75,64,0,320,5,relu,0.01,0.6,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
0.8771747892,0.9379010858,0.8442213273,75,64,0,320,5,relu,0.1,0.6,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
0.8770059174,0.9334779016,0.8486328751,75,64,0,320,5,relu,0.1,0,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,2
0.8761473285,0.9375478528,0.8431534665,75,64,0,320,5,relu,0.001,0,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
0.8759572916,0.9160623551,0.8693264998,75,64,0,320,5,relu,0.01,0.2,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8749269207,0.9229666973,0.8572019577,75,64,0,320,5,relu,0.01,0.2,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,1
0.8740726852,0.9182651551,0.859538772,75,64,0,320,5,relu,0.001,0,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8736096285,0.9209209659,0.8508940834,50,64,0,320,5,relu,0.1,0.2,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,1
0.8735787337,0.9265817019,0.8510156526,75,64,0,320,5,relu,0.1,0,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,1
0.8733837532,0.9294450139,0.8487262597,50,64,0,320,5,relu,0.001,0.6,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8719885774,0.9506149896,0.8297174254,50,64,0,320,5,relu,0.1,0,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,1
0.8713932101,0.9386583212,0.844618668,50,64,0,320,5,relu,0.001,0.2,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8712038816,0.9228143103,0.8389758981,75,64,0,320,5,relu,0.1,0,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
0.8706800615,0.9354400097,0.8344355178,75,64,0,320,5,relu,0.01,0,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
0.8706800615,0.9354400097,0.8344355178,75,64,0,320,5,relu,0.01,0,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,2
0.8691811977,0.9325805549,0.8364745898,50,64,0,320,5,relu,0.01,0.6,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
0.868336577,0.9213348207,0.8358012949,75,64,0,320,5,relu,0.01,0,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,2
0.8678246904,0.9338797856,0.8320423554,75,64,0,320,5,relu,0.001,0.2,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8670155532,0.9336405254,0.8312609146,75,64,0,320,5,relu,0,0.6,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8669772055,0.906302521,0.8652919629,50,64,0,320,5,relu,0.1,0.6,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,1
0.8663822903,0.9211784359,0.8455084063,50,64,0,320,5,relu,0.1,0.2,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.8659757495,0.9174992152,0.8398795906,50,64,0,320,5,relu,0.01,0.6,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,1
0.8642598366,0.9337145195,0.8277688511,50,64,0,320,5,relu,0.1,0,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,2
0.8641508861,0.9212910523,0.8354600971,75,64,0,320,5,relu,0.001,0.6,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8638833558,0.8900045574,0.8669124853,50,64,0,320,5,relu,0.1,0,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
0.8636209161,0.9178227851,0.8290491581,50,64,0,320,5,relu,0.1,0,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.8630549726,0.9304577189,0.8244233078,50,64,0,320,5,relu,0.01,0,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.8604843015,0.917181488,0.8380475267,50,64,0,320,5,relu,0.01,0,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8602064924,0.9324036973,0.8211754445,50,64,0,320,5,relu,0.01,0,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,2
0.8600544778,0.9283687584,0.854238565,75,64,0,320,5,relu,0.01,0.6,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.8591411079,0.9196843759,0.8321267637,75,64,0,320,5,relu,0.01,0,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8573145925,0.9285019366,0.8167310001,50,64,0,320,5,relu,0.01,0,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
0.8558471031,0.9491339031,0.8141618699,75,64,0,320,5,relu,0.01,0,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8551443315,0.9384546127,0.8259654631,50,64,0,320,5,relu,0.1,0,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,1
0.8550980759,0.946894669,0.8086917844,75,64,0,320,5,relu,0.1,0,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.8540120922,0.9364100214,0.8240936375,50,64,0,320,5,relu,0,0.2,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8525358416,0.9021658648,0.8657400218,50,64,0,320,5,relu,0.01,0,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8523232396,0.9287853885,0.8145087779,50,64,0,320,5,relu,0,0.6,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8511674806,0.9266243856,0.8090386924,75,64,0,320,5,relu,0.01,0,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,1
0.8490973087,0.9283423343,0.8102474836,75,64,0,320,5,relu,0.1,0.2,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
0.8474036588,0.9023164853,0.841409246,75,64,0,320,5,relu,0.01,0.6,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8473236711,0.9183071519,0.8143500477,75,64,0,320,5,relu,0.01,0.2,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8464756116,0.9282559314,0.805632099,75,64,0,320,5,relu,0.001,0.6,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.8441982587,0.8252563039,0.8721836427,50,64,0,320,5,relu,0.1,0.6,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,2
0.8426536634,0.9306524456,0.8087090221,50,64,0,320,5,relu,0.001,0.6,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8421205635,0.898331572,0.830456865,50,64,0,320,5,relu,0.01,0.6,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8391733197,0.9293012297,0.8064013298,50,64,0,320,5,relu,0.001,0.2,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8377976871,0.946771663,0.8086063143,75,64,0,320,5,relu,0.01,0,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.8374598679,0.8981053755,0.8070151137,50,64,0,320,5,relu,0.01,0.2,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.836985128,0.9487047628,0.8203378609,50,64,0,320,5,relu,0.01,0.6,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,2
0.835481122,0.923186806,0.7923720257,50,64,0,320,5,relu,0.01,0.2,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.831410141,0.8376793808,0.8360838694,50,64,0,320,5,relu,0.01,0.6,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.8273262392,0.8365305727,0.8360467085,75,64,0,320,5,relu,0.01,0.2,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,2
0.8228589443,0.9330598284,0.8260491889,75,64,0,320,5,relu,0.1,0.6,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.8228204081,0.8339328822,0.8217981552,75,64,0,320,5,relu,0.001,0.2,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.820583607,0.8315142225,0.8175124409,50,64,0,320,5,relu,0.001,0,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
0.8190821883,0.8540393547,0.8048822606,75,64,0,320,5,relu,0.001,0.2,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,1
0.8173198141,0.9259197031,0.790589364,75,64,0,320,5,relu,0.001,0,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,1
0.8167284982,0.8978530573,0.7926135404,75,64,0,320,5,relu,0.1,0.2,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8122985839,0.8312366939,0.808623552,75,64,0,320,5,relu,0.001,0.6,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,1
0.8098310814,0.8201915942,0.8123892634,50,64,0,320,5,relu,0.001,0.2,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,2
0.8081025655,0.9264090074,0.7821156155,75,64,0,320,5,relu,0.01,0,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,1
0.8078320147,0.9091376604,0.7965932014,50,64,0,320,5,relu,0.1,0.2,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,2
